A,G,GP,PIM,Pts,draft_num,draft_team,draft_year,junior_team,name,pos,round_num
66,56,287,97,122,80,NY Rangers,2013,Quebec Remparts [QMJHL],Anthony Duclair,L,3
3,2,38,98,5,81,Minnesota,2013,Owen Sound Attack [OHL],Kurtis Gabriel,R,3
0,0,0,0,0,82,Toronto,2013,Niagara IceDogs [OHL],Carter Verhaeghe,C,3
0,0,1,0,0,83,Edmonton,2013,Nizhnekamsk Jrs. (Russia),Bogdan Yakimov,C,3
0,0,0,0,0,84,Winnipeg,2013,Saginaw Spirit [OHL],Jimmy Lodge,C,3
0,0,0,0,0,85,Vancouver,2013,Oshawa Generals [OHL],Cole Cassels,C,3
52,31,216,42,83,86,Montreal,2013,Rouyn-Noranda Huskies [QMJHL],Sven Andrighetto,R,3
0,0,0,0,0,87,Anaheim,2013,U.S. National Development Team [USHL],Keaton Thompson,D,3
13,10,102,14,23,88,Edmonton,2013,Ufa Salavat Yulayev [KHL],Anton Slepyshev,L,3
53,44,197,23,97,89,Columbus,2013,Portland Winterhawks [WHL],Oliver Bjorkstrand,R,3
5,5,37,8,10,90,Boston,2013,Lulea Jrs. (Sweden),Peter Cehlarik,L,3
1,0,9,5,1,91,Winnipeg,2013,Kamloops Blazers [WHL],JC Lipon,R,3
0,0,0,0,0,92,Florida,2013,Wichita Falls Wildcats [NAHL],Evan Cowley,G,4
0,0,0,0,0,93,Colorado,2013,Vancouver Giants [WHL],Mason Geertsen,D,4
0,0,0,0,0,94,Edmonton,2013,Vancouver Giants [WHL],Jackson Houck,R,4
0,0,0,0,0,95,Nashville,2013,Baie-Comeau Drakkar [QMJHL],Felix Girard,C,4
0,0,0,0,0,96,Edmonton,2013,London Knights [OHL],Kyle Platzer,C,4
0,0,0,0,0,97,Florida,2013,Dubuque Fighting Saints [USHL],Michael Downing,D,4
0,0,0,0,0,98,Florida,2013,St. Michael's Buzzers [OJHL],Matt Buckles,C,4
4,0,79,0,4,99,Nashville,2013,HPK Jrs. (Finland),Juuse Saros,G,4
36,37,200,261,73,100,New Jersey,2013,Nobles (Mass. H.S.),Miles Wood,L,4
4,4,56,10,8,101,Dallas,2013,Brampton Battalion [OHL],Nick Paul,L,4
2,0,6,4,2,102,Ottawa,2013,Djurgarden Jrs. (Sweden),Tobias Lindberg,R,4
0,0,2,0,0,103,Los Angeles,2013,Guelph Storm [OHL],Justin Auger,R,4
48,36,293,44,84,104,Winnipeg,2013,U. of Michigan [CCHA],Andrew Copp,C,4
0,0,0,0,0,105,Columbus,2013,Saginaw Spirit [OHL],Nick Moutrey,C,4
0,0,0,0,0,106,NY Islanders,2013,Minnesota State U - Mankato [WCHA],Stephon Williams,G,4
0,0,0,0,0,107,Minnesota,2013,Shawinigan Cataractes [QMJHL],Dylan Labbe,D,4
6,1,103,79,7,108,Ottawa,2013,Guelph Storm [OHL],Ben Harpur,D,4
0,0,0,0,0,109,Detroit,2013,West Kelowna Warriors [BCHL],David Pope,L,4
2,3,26,2,5,110,NY Rangers,2013,Prince Edward Island Rocket [QMJHL],Ryan Graves,D,4
0,0,0,0,0,111,Chicago,2013,Djurgarden Jrs. (Sweden),Robin Norell,D,4
0,0,0,0,0,112,St. Louis,2013,Prince George Cougars [WHL],Zach Pochiro,C,4
0,0,0,0,0,113,Edmonton,2013,Victory Honda Midget (MWEHL),Aidan Muir,L,4
0,0,0,0,0,114,Winnipeg,2013,Rimouski Oceanic [QMJHL],Jan Kostalek,D,4
0,0,0,0,0,115,Vancouver,2013,Belleville Bulls [OHL],Jordan Subban,D,4
0,0,0,0,0,116,Montreal,2013,Gatineau Olympiques [QMJHL],Martin Reway,L,4
0,0,0,0,0,117,San Jose,2013,Frolunda Jrs. (Sweden),Fredrik Bergvik,G,4
2,1,22,8,3,118,Los Angeles,2013,U.S. National Development Team [USHL],Hudson Fasching,R,4
0,0,0,0,0,119,Pittsburgh,2013,Salisbury (Conn. H.S.),Ryan Segalla,D,4
0,0,0,0,0,120,Boston,2013,Valley Jr. Warriors [EJHL],Ryan Fitzgerald,L,4
12,18,153,30,30,121,Chicago,2013,U.S. National Development Team [USHL],Tyler Motte,C,4
0,0,0,0,0,122,Florida,2013,Blainville-Boisbriand Armada [QMJHL],Christopher Clapperton,L,5
65,9,159,26,74,123,Colorado,2013,U.S. National Development Team [USHL],Will Butcher,D,5
0,0,3,0,0,124,Tampa Bay,2013,Riga Jrs. (Russia),Kristers Gudlevskis,G,5
4,4,34,20,8,125,Nashville,2013,Karpat Jrs. (Finland),Saku Maenalanen,R,5
0,0,0,0,0,126,Carolina,2013,Kitchener Rangers [OHL],Brent Pedersen,L,5
1,1,24,0,2,127,Winnipeg,2013,Omaha Lancers [USHL],Tucker Poolman,D,5
0,0,0,0,0,128,Edmonton,2013,Langley Rivermen [BCHL],Evan Campbell,L,5
0,0,11,0,0,129,Buffalo,2013,Waterloo Black Hawks [USHL],Cal Petersen,G,5
0,0,0,0,0,130,Buffalo,2013,Modo Jrs. (Sweden),Gustav Possler,R,5
0,0,0,0,0,131,Dallas,2013,Kamloops Blazers [WHL],Cole Ully,L,5
0,0,0,0,0,132,Philadelphia,2013,Holderness (N.H. H.S.),Terrance Amorosa,D,5
1,0,19,15,1,133,Phoenix,2013,U.S. National Development Team [USHL],Connor Clifton,D,5
1,0,15,8,1,134,Chicago,2013,Lincoln Stars [USHL],Luke Johnson,C,5
0,0,0,0,0,135,Calgary,2013,Brandon Wheat Kings [WHL],Eric Roy,D,5
0,0,0,0,0,136,NY Islanders,2013,Linkoping Jrs. (Sweden),Viktor Crus-Rydberg,C,5
0,0,3,2,0,137,Minnesota,2013,Spruce Grove Saints [AJHL],Carson Soucy,D,5
0,0,0,0,0,138,Ottawa,2013,Val d'Or Foreurs [QMJHL],Vincent Dunn,C,5
0,0,0,0,0,139,Detroit,2013,Kelowna Rockets [WHL],Mitch Wheaton,D,5
0,0,0,0,0,140,Nashville,2013,Burnsville (Minn. H.S.),Teemu Kivihalme,D,5
0,0,0,0,0,141,San Jose,2013,Muskegon Lumberjacks [USHL],Michael Brodzinski,D,5
0,0,0,0,0,142,Toronto,2013,Zug Jrs. (Switzerland),Fabrice Herzog,R,5
0,0,0,0,0,143,Buffalo,2013,South Kent (Conn. H.S.),Anthony Florentino,D,5
0,0,0,0,0,144,Washington,2013,Sioux City Musketeers [USHL],Blake Heinrich,D,5
0,0,0,0,0,145,Vancouver,2013,Rogle Jrs. (Sweden),Anton Cederholm,D,5
0,0,0,0,0,146,Los Angeles,2013,Red Deer Rebels [WHL],Patrik Bartosak,G,5
0,0,0,0,0,147,Anaheim,2013,Benilde-St. Margarets (Minn. H.S.),Grant Besse,L,5
5,6,54,10,11,148,Los Angeles,2013,St. Cloud State [WCHA],Jonny Brodzinski,L,5
0,0,0,0,0,149,Dallas,2013,Farjestad Jrs. (Sweden),Matej Paulovic,R,5
0,0,0,0,0,150,Boston,2013,Hotchkiss (Conn. H.S.),Wiley Sherman,D,5
0,0,0,0,0,151,San Jose,2013,U.S. National Development Team [USHL],Gage Ausmus,D,5
1,1,37,28,2,152,Florida,2013,Oshawa Generals [OHL],Josh Brown,D,6
0,0,0,0,0,153,Colorado,2013,Muskegon Lumberjacks [USHL],Ben Storm,D,6
0,0,0,0,0,154,Tampa Bay,2013,Kingston Frontenacs [OHL],Henri Ikonen,L,6
0,0,0,0,0,155,Nashville,2013,Timra Jrs. (Sweden),Emil Pettersson,C,6
0,0,0,0,0,156,Carolina,2013,Soo Greyhounds [OHL],Tyler Ganly,D,6
0,0,0,0,0,157,Calgary,2013,Dexter School (Mass. H.S.),Tim Harrison,R,6
0,0,0,0,0,158,Edmonton,2013,Everett Silvertips [WHL],Ben Betker,D,6
0,0,1,0,0,159,Buffalo,2013,U.S. National Development Team [USHL],Sean Malone,C,6
0,0,0,0,0,160,New Jersey,2013,Kelowna Rockets [WHL],Myles Bell,R,6
0,0,0,0,0,161,Ottawa,2013,South Shore Kings [EJHL],Chris Leblanc,F,6
0,0,0,0,0,162,Philadelphia,2013,Proctor Academy (N.H.),Merrick Madsen,G,6
0,0,0,0,0,163,Phoenix,2013,Portland Winterhawks [WHL],Brendan Burke,G,6
0,0,0,0,0,164,Pittsburgh,2013,Merritt Centennials [BCHL],Dane Birks,D,6
0,0,0,0,0,165,Columbus,2013,Frolunda Jrs. (Sweden),Markus Soberg,R,6
18,9,97,18,27,166,NY Islanders,2013,Belleville Bulls [OHL],Alan Quine,C,6
0,0,0,0,0,167,Minnesota,2013,Grand Rapids H.S. (Minn.),Avery Peterson,C,6
0,0,0,0,0,168,Ottawa,2013,U. of Denver [WCHA],Quentin Shore,C,6
0,0,0,0,0,169,Detroit,2013,Prince George Cougars [WHL],Marc McNulty,D,6
0,0,2,0,0,170,NY Rangers,2013,Kootenay Ice [WHL],Mackenzie Skapski,G,6
0,0,0,0,0,171,Nashville,2013,Victoriaville Tigres [QMJHL],Tommy Veilleux,L,6
0,0,2,0,0,172,Toronto,2013,Prince Edward Island Rocket [QMJHL],Antoine Bibeau,G,6
0,0,0,0,0,173,St. Louis,2013,Jokerit Jrs. (Finland),Santeri Saari,D,6
0,0,0,0,0,174,Washington,2013,St. John's Prep (Mass.),Brian Pinho,C,6
0,0,0,0,0,175,Vancouver,2013,Spruce Grove Saints [AJHL],Mike Williamson,D,6
0,0,0,0,0,176,Montreal,2013,Baie-Comeau Drakkar [QMJHL],Jeremy Gregoire,C,6
0,0,0,0,0,177,Anaheim,2013,Blues [SM-liiga],Miro Aaltonen,C,6
0,0,0,0,0,178,Los Angeles,2013,Guelph Storm [OHL],Zac Leslie,D,6
0,0,0,0,0,179,Pittsburgh,2013,Smiths Falls Bears [CCHL],Blaine Byron,C,6
1,1,21,7,2,180,Boston,2013,Frolunda Jrs. (Sweden),Anton Blidh,L,6
0,0,0,0,0,181,Chicago,2013,U.S. National Development Team [USHL],Anthony Louis,C,6
0,0,0,0,0,182,Dallas,2013,Ilves Jrs. (Finland),Aleksi Makela,D,7
0,0,0,0,0,183,Colorado,2013,Farjestads Jrs. (Sweden),Wilhelm Westlund,D,7
0,0,0,0,0,184,Tampa Bay,2013,Vantaa Jrs. (Finland),Saku Salminen,F,7
0,0,0,0,0,185,Nashville,2013,Penticton Vees [BCHL],Wade Murphy,F,7
4,0,24,4,4,186,Tampa Bay,2013,Bern SC [Swiss-A],Joel Vermin,R,7
0,0,0,0,0,187,Calgary,2013,Yaroslavl Jrs. (Russia),Rushan Rafikov,D,7
0,0,0,0,0,188,Edmonton,2013,Calgary Hitmen [WHL],Greg Chase,L,7
0,0,0,0,0,189,Buffalo,2013,Saginaw Spirit [OHL],Eric Locke,C,7
0,0,0,0,0,190,Winnipeg,2013,Spokane Chiefs [WHL],Brenden Kichton,D,7
0,0,0,0,0,191,Los Angeles,2013,Sudbury Wolves [OHL],Dominik Kubalik,L,7
0,0,0,0,0,192,Philadelphia,2013,Des Moines Buccaneers [USHL],David Drake,D,7
0,0,0,0,0,193,Phoenix,2013,Penticton Vees [BCHL],Jedd Soleway,C,7
0,0,0,0,0,194,Winnipeg,2013,AIK Jrs. (Sweden),Marcus Karlstrom,D,7
0,0,0,0,0,195,Columbus,2013,Dubuque Fighting Saints [USHL],Peter Quenneville,R,7
0,0,0,0,0,196,NY Islanders,2013,Regina Pats [WHL],Kyle Burroughs,D,7
0,0,0,0,0,197,Minnesota,2013,Victoria Grizzlies [BCHL],Nolan De Jong,D,7
3,2,33,18,5,198,Calgary,2013,Providence College [H-East],John Gilmour,D,7
0,0,0,0,0,199,Detroit,2013,Tingsryd Jrs. (Sweden),Hampus Melen,R,7
0,0,0,0,0,200,Minnesota,2013,Rouyn-Noranda Huskies [QMJHL],Alexandre Belanger,G,7
0,0,0,0,0,201,San Jose,2013,Tartan H.S. (Minn.),Jake Jackson,C,7
24,22,82,32,46,202,Toronto,2013,Frolunda Jrs. (Sweden),Andreas Johnsson,L,7
0,0,0,0,0,203,Nashville,2013,Pelicans Jrs (Finland),Janne Juvonen,G,7
1,1,2,7,2,204,Washington,2013,Medicine Hat Tigers [WHL],Tyler Lewington,D,7
0,0,0,0,0,205,Vancouver,2013,London Knights [OHL],Miles Liberati,D,7
17,6,127,100,23,206,Florida,2013,Halifax Mooseheads [QMJHL],MacKenzie Weegar,D,7
0,0,0,0,0,207,San Jose,2013,Yaroslavl Lokomotiv [KHL],Emil Galimov,L,7
0,0,0,0,0,208,New Jersey,2013,Shattuck St. Mary's (Minn H.S.),Anthony Brodeur,G,7
0,0,0,0,0,209,Pittsburgh,2013,St. Michael's Buzzers [OJHL],Troy Josephs,C,7
0,0,0,0,0,210,Boston,2013,Soo Greyhounds [OHL],Mitchell Dempsey,L,7
0,0,0,0,0,211,Chicago,2013,Sodertalje SK [Swe-1],Robin Press,D,7
74,62,350,142,136,1,Edmonton,2012,Sarnia Sting [OHL],Nail Yakupov,R,1
88,13,320,100,101,2,Columbus,2012,Everett Silvertips [WHL],Ryan Murray,D,1
169,127,490,185,296,3,Montreal,2012,Sarnia Sting [OHL],Alex Galchenyuk,C,1
2,0,37,26,2,4,NY Islanders,2012,Edmonton Oil Kings [WHL],Griffin Reinhart,D,1
192,51,470,103,243,5,Toronto,2012,Moose Jaw Warriors [WHL],Morgan Rielly,D,1
123,48,447,222,171,6,Anaheim,2012,Rogle BK Angelholm [Swe-1],Hampus Lindholm,D,1
94,56,342,184,150,7,Minnesota,2012,Red Deer Rebels [WHL],Matt Dumba,D,1
40,8,200,79,48,8,Pittsburgh,2012,Portland Winterhawks [WHL],Derrick Pouliot,D,1
137,42,408,297,179,9,Winnipeg,2012,U.S. National Development Team [USHL],Jacob Trouba,D,1
13,6,107,44,19,10,Tampa Bay,2012,Peterborough Petes [OHL],Slater Koekkoek,D,1
160,145,395,171,305,11,Washington,2012,Leksands IF [Swe-1],Filip Forsberg,L,1
42,22,217,30,64,12,Buffalo,2012,Quebec Remparts [QMJHL],Mikhail Grigorenko,C,1
59,49,285,173,108,13,Dallas,2012,Kitchener Rangers [OHL],Radek Faksa,C,1
70,49,420,120,119,14,Buffalo,2012,Dubuque Fighting Saints [USHL],Zemgus Girgensons,C,1
86,32,440,88,118,15,Ottawa,2012,Ottawa 67's [OHL],Cody Ceci,D,1
87,57,454,934,144,16,Washington,2012,Plymouth Whalers [OHL],Tom Wilson,R,1
128,116,405,119,244,17,San Jose,2012,Slavia Praha HC [Czech],Tomas Hertl,C,1
150,76,360,64,226,18,Chicago,2012,Jokerit Helsinki [SM-liiga],Teuvo Teravainen,L,1
7,0,208,22,7,19,Tampa Bay,2012,Ufa Tolpar (Russia),Andrei Vasilevskiy,G,1
48,31,272,146,79,20,Philadelphia,2012,Oshawa Generals [OHL],Scott Laughton,C,1
26,31,152,45,57,21,Calgary,2012,Stanstead College (Quebec),Mark Jankowski,C,1
82,25,362,98,107,22,Pittsburgh,2012,London Knights [OHL],Olli Maatta,D,1
46,25,240,143,71,23,Florida,2012,Dubuque Fighting Saints [USHL],Mike Matheson,D,1
0,0,45,6,0,24,Boston,2012,Belleville Bulls [OHL],Malcolm Subban,G,1
5,0,42,12,5,25,St. Louis,2012,Green Bay Gamblers [USHL],Jordan Schmaltz,D,1
9,6,117,45,15,26,Vancouver,2012,Belleville Bulls [OHL],Brendan Gaunce,C,1
0,0,3,2,0,27,Phoenix,2012,Edmonton Oil Kings [WHL],Henrik Samuelsson,C,1
72,17,247,129,89,28,NY Rangers,2012,U.S. National Development Team [USHL],Brady Skjei,D,1
4,3,64,27,7,29,New Jersey,2012,U.S. National Development Team [USHL],Stefan Matteau,C,1
83,87,388,105,170,30,Los Angeles,2012,Barrie Colts [OHL],Tanner Pearson,L,1
0,0,4,0,0,31,Columbus,2012,Brynas IF Gavle [SEL],Oscar Dansk,G,2
0,0,0,0,0,32,Edmonton,2012,Edmonton Oil Kings [WHL],Mitch Moroz,L,2
0,0,0,0,0,33,Montreal,2012,Frolunda HC [SEL],Sebastian Collberg,R,2
0,0,0,0,0,34,NY Islanders,2012,Karpat [SM-liiga],Ville Pokka,D,2
0,0,0,0,0,35,Toronto,2012,Guelph Storm [OHL],Matt Finn,D,2
0,0,3,0,0,36,Anaheim,2012,U.S. National Development Team [USHL],Nicolas Kerdiles,L,2
26,17,127,34,43,37,Nashville,2012,Djurgardens IF Stockholm [SEL],Pontus Aberg,L,2
27,14,150,58,41,38,Carolina,2012,U. of Michigan [CCHA],Phil Di Giuseppe,L,2
0,0,0,0,0,39,Winnipeg,2012,Saskatoon Blades [WHL],Lukas Sutter,C,2
0,0,0,0,0,40,Tampa Bay,2012,Brampton Battalion [OHL],Dylan Blujus,D,2
0,0,0,0,0,41,Colorado,2012,Plymouth Whalers [OHL],Mitchell Heard,C,2
0,2,2,2,2,42,Calgary,2012,U.S. National Development Team [USHL],Patrick Sieloff,D,2
0,0,0,0,0,43,Dallas,2012,MODO Hockey Ornskoldsvik [SEL],Ludwig Bystrom,D,2
47,14,274,153,61,44,Buffalo,2012,U. of Wisconsin [WCHA],Jake McCabe,D,2
0,0,25,0,0,45,Philadelphia,2012,Corpus Christi IceRays [NAHL],Anthony Stolarz,G,2
0,0,0,0,0,46,Minnesota,2012,Baie-Comeau Drakkar [QMJHL],Raphael Bussieres,L,2
40,36,240,58,76,47,Carolina,2012,Guelph Storm [OHL],Brock McGinn,L,2
0,0,0,0,0,48,Chicago,2012,Rouyn-Noranda Huskies [QMJHL],Dillon Fournier,D,2
19,12,100,18,31,49,Detroit,2012,Halifax Mooseheads [QMJHL],Martin Frk,R,2
40,37,265,93,77,50,Nashville,2012,Kelowna Rockets [WHL],Colton Sissons,C,2
0,0,0,0,0,51,Montreal,2012,Saskatoon Blades [WHL],Dalton Thrower,D,2
4,6,28,15,10,52,Pittsburgh,2012,Shattuck St. Mary's [Minn. H.S],Teddy Blueger,C,2
0,0,0,0,0,53,Tampa Bay,2012,Exeter Academy [NH H.S.],Brian Hart,R,2
0,0,0,0,0,54,Dallas,2012,Prince Albert Raiders [WHL],Mike Winther,C,2
102,50,365,66,152,55,San Jose,2012,London Knights [OHL],Chris Tierney,C,2
0,0,0,0,0,56,St. Louis,2012,St. John's Prep [Mass. H.S.],Sam Kurker,R,2
0,0,0,0,0,57,Vancouver,2012,Rimouski Oceanic [QMJHL],Alexandre Mallet,C,2
49,41,329,141,90,58,Phoenix,2012,Vancouver Giants [WHL],Jordan Martinook,L,2
14,5,72,20,19,59,NY Rangers,2012,Kent School [Conn. H.S.],"Cristoval ""Boo"" Nieves",C,2
103,29,361,212,132,60,New Jersey,2012,Kelowna Rockets [WHL],Damon Severson,D,2
60,34,243,41,94,61,Dallas,2012,Whitby Fury [OJHL],Devin Shore,C,2
0,0,90,2,0,62,Columbus,2012,Jokerit Jrs. [Finland],Joonas Korpisalo,G,3
27,15,154,105,42,63,Edmonton,2012,Prince George Spruce Kings [BCHL],Jujhar Khaira,L,3
0,0,0,0,0,64,Montreal,2012,Kamloops Blazers [WHL],Tim Bozon,L,3
41,11,209,58,52,65,NY Islanders,2012,Erie Otters [OHL],Adam Pelech,D,3
40,50,240,67,90,66,Nashville,2012,South Shore [EJHL],Jimmy Vesey,L,3
2,3,29,10,5,67,St. Louis,2012,Brother Rice H.S. [Mich. H.S.],Mackenzie MacEachern,L,3
0,0,0,0,0,68,Minnesota,2012,Shattuck St. Mary's [Minn. H.S.],John Draeger,D,3
0,0,0,0,0,69,Carolina,2012,Oshawa Generals [OHL],Daniel Altshuller,G,3
3,0,8,2,3,70,Winnipeg,2012,Guelph Storm [OHL],Scott Kosmachuk,R,3
0,0,3,2,0,71,Tampa Bay,2012,Guelph Storm [OHL],Tanner Richard,C,3
0,0,0,0,0,72,Colorado,2012,Prince George Cougars [WHL],Troy Bourke,L,3
0,0,0,0,0,73,Buffalo,2012,Saginaw Spirit [OHL],Justin Kea,C,3
53,24,239,79,77,74,Dallas,2012,Jokerit Jrs. [Finland],Esa Lindell,D,3
0,0,12,2,0,75,Calgary,2012,Indiana Ice [USHL],Jon Gillies,G,3
0,0,3,0,0,76,Ottawa,2012,Calgary Hitmen [WHL],Chris Driedger,G,3
18,11,144,10,29,77,Washington,2012,Regina Pats [WHL],Chandler Stephenson,C,3
141,46,298,103,187,78,Philadelphia,2012,Union College [ECAC],Shayne Gostisbehere,D,3
0,0,0,0,0,79,Chicago,2012,Nobles Prep [Mass. H.S.],Chris Calnan,R,3
0,0,0,0,0,80,Detroit,2012,Saginaw Spirit [OHL],Jake Paterson,G,3
24,16,144,42,40,81,Pittsburgh,2012,Skelleftea Jrs. [Sweden],Oskar Sundqvist,C,3
0,0,0,0,0,82,Ottawa,2012,Owen Sound Attack [OHL],Jarrod Maidens,C,3
3,0,161,6,3,83,Pittsburgh,2012,Soo Greyhounds [OHL],Matt Murray,G,3
0,0,0,0,0,84,Florida,2012,Victoria Royals [WHL],Steven Hodges,C,3
27,6,129,92,33,85,Boston,2012,U.S. National Development Team [USHL],Matt Grzelcyk,D,3
102,29,322,89,131,86,St. Louis,2012,Fort McMurray Oil Barons [AJHL],Colton Parayko,D,3
8,0,317,26,8,87,Anaheim,2012,Frolunda HC [SEL],Frederik Andersen,G,3
0,0,0,0,0,88,Phoenix,2012,Moncton Wildcats [QMJHL],James Melindy,D,3
35,13,126,40,48,89,Nashville,2012,Portland Winterhawks [WHL],Brendan Leipsic,L,3
0,0,0,0,0,90,New Jersey,2012,Windsor Spitfires [OHL],Ben Johnson,L,3
0,0,0,0,0,91,Edmonton,2012,Belleville Bulls [OHL],Daniil Zharkov,L,3
0,0,0,0,0,92,Pittsburgh,2012,Kitchener Rangers [OHL],Matia Marcantuoni,C,4
68,22,155,44,90,93,Edmonton,2012,Djurgardens IF Stockholm [SEL],Erik Gustafsson,D,4
0,0,0,0,0,94,Montreal,2012,Windsor Spitfires [OHL],Brady Vail,C,4
47,64,241,195,111,95,Columbus,2012,London Knights [OHL],Josh Anderson,R,4
0,0,3,4,0,96,New Jersey,2012,Kitchener Rangers [OHL],Ben Thomson,L,4
1,6,28,6,7,97,Anaheim,2012,Lincoln Stars [USHL],Kevin Roy,L,4
0,0,0,0,0,98,Minnesota,2012,Nobles [Mass. H.S.],Adam Gilmour,C,4
0,0,0,0,0,99,Carolina,2012,Frolunda Jrs. [Finland],Erik Karlsson,L,4
0,0,0,0,0,100,Washington,2012,U.S. National Development Team [USHL],Thomas Di Pauli,C,4
27,40,316,303,67,101,Tampa Bay,2012,Blainville-Boisbriand Armada [QMJHL],Cedric Paquette,C,4
0,0,0,0,0,102,Phoenix,2012,Okotoks Oilers [AJHL],Rhett Holland,D,4
0,0,0,0,0,103,NY Islanders,2012,Cape Breton Screaming Eagles [QMJHL],Loic Leduc,D,4
9,11,80,38,20,104,Dallas,2012,Owen Sound Attack [OHL],Gemel Smith,C,4
20,8,158,72,28,105,Calgary,2012,Vancouver Giants [WHL],Brett Kulak,D,4
0,0,0,0,0,106,Ottawa,2012,Nobles [Mass H.S.],Tim Boyle,D,4
0,0,0,0,0,107,Washington,2012,Notre Dame [CCHA],Austin Wuthrich,F,4
0,0,0,0,0,108,Anaheim,2012,Chicoutimi Sagueneens [QMJHL],Andrew O'Brien,D,4
0,0,0,0,0,109,San Jose,2012,Acadie-Bathurst Titan [QMJHL],Christophe Lalancette,R,4
57,73,248,87,130,110,Detroit,2012,London Knights [OHL],Andreas Athanasiou,C,4
0,0,0,0,0,111,Philadelphia,2012,Brynas Jrs. [Sweden],Fredric Larsson,D,4
0,0,0,0,0,112,Nashville,2012,Shattuck St. Mary's [Minn. H.S.],Zachary Stepan,C,4
0,0,0,0,0,113,Pittsburgh,2012,Powell River Kings [BCHL],Sean Maguire,G,4
0,0,0,0,0,114,Florida,2012,Mytischi Jrs. [Russia],Alexander Delnov,L,4
0,0,4,7,0,115,Carolina,2012,Mississauga St. Michael's Majors [OHL],Trevor Carrick,D,4
0,0,0,0,0,116,St. Louis,2012,Everett Silvertips [WHL],Nick Walters,D,4
5,2,55,10,7,117,Philadelphia,2012,Portland Winterhawks [WHL],Taylor Leier,L,4
0,0,0,0,0,118,Nashville,2012,HIFK Jrs. [Finland],Mikko Vainonen,D,4
0,0,0,0,0,119,NY Rangers,2012,Farjestad Jrs. [Sweden],Calle Andersson,D,4
92,23,309,48,115,120,Carolina,2012,Chicago Steel [USHL],Jaccob Slavin,D,4
0,0,0,0,0,121,Los Angeles,2012,CSKA Moscow [KHL],Nikolay Prokhorkin,L,4
26,13,110,56,39,122,Montreal,2012,Chicoutimi Sagueneens [QMJHL],Charles Hudon,L,5
0,0,0,0,0,123,Edmonton,2012,U. of Denver [WCHA],Joey Laleggia,D,5
0,0,0,0,0,124,Calgary,2012,Quebec Remparts [QMJHL],Ryan Culkin,D,5
0,0,0,0,0,125,NY Islanders,2012,Kimball Union [Mass. H.S.],Doyle Somerby,D,5
2,1,39,12,3,126,Toronto,2012,Duluth East [Minn. H.S.],Dominic Toninato,C,5
0,0,0,0,0,127,Anaheim,2012,Fargo Force [USHL],Brian Cooper,D,5
0,0,0,0,0,128,Minnesota,2012,Lulea HF [SEL],Daniel Gunnarsson,D,5
0,0,7,7,0,129,Carolina,2012,U. of Wisconsin [WCHA],Brendan Woods,C,5
5,0,212,4,5,130,Winnipeg,2012,Odessa Jackalopes [NAHL],Connor Hellebuyck,G,5
11,8,79,24,19,131,Boston,2012,London Knights [OHL],Seth Griffith,C,5
0,0,0,0,0,132,Colorado,2012,Windsor Spitfires [OHL],Michael Clarke,C,5
0,0,0,0,0,133,Buffalo,2012,Victoria Royals [WHL],Logan Nelson,C,5
0,0,0,0,0,134,Dallas,2012,Seattle Thunderbirds [WHL],Branden Troock,R,5
0,0,0,0,0,135,New Jersey,2012,Swift Current Broncos [WHL],Graham Black,C,5
0,0,0,0,0,136,Ottawa,2012,Indiana Ice [USHL],Robbie Baillargeon,F,5
30,11,201,135,41,137,Washington,2012,U.S. National Development Team [USHL],Connor Carrick,D,5
4,1,25,2,5,138,San Jose,2012,St. Sebastian School [Mass. H.S.],Danny O'Regan,C,5
0,0,0,0,0,139,Chicago,2012,Saginaw Spirit [OHL],Garret Ross,L,5
0,0,0,0,0,140,Detroit,2012,Lincoln Stars [USHL],Mike McKee,D,5
0,0,0,0,0,141,Philadelphia,2012,Merritt Centennials [BCHL],Reece Willcox,D,5
0,0,0,0,0,142,NY Rangers,2012,Herning Blue Fox [Denmark],Thomas Spelling,R,5
0,0,0,0,0,143,Pittsburgh,2012,Peterborough Petes [OHL],Clark Seymour,D,5
0,0,0,0,0,144,Dallas,2012,Kalpa Jrs. [Finland],Henri Kiviaho,G,5
0,0,0,0,0,145,Boston,2012,Plymouth Whalers [OHL],Cody Payne,C,5
0,0,0,0,0,146,St. Louis,2012,Val d'Or Foreurs [QMJHL],Francois Tremblay,G,5
59,11,276,111,70,147,Vancouver,2012,Nepean Raiders [CCHL],Ben Hutton,D,5
0,0,0,0,0,148,Phoenix,2012,Blues Jrs. [Finland],Niklas Tikkinen,D,5
0,0,0,0,0,149,Chicago,2012,Moose Jaw Warriors [WHL],Travis Brown,D,5
51,34,157,66,85,150,New Jersey,2012,Coquitlam Express [BCHL],Alexander Kerfoot,C,5
77,22,250,191,99,151,Los Angeles,2012,Soo Greyhounds [OHL],Colin Miller,D,5
0,0,0,0,0,152,Columbus,2012,Rogle Jrs. [Sweden],Daniel Zaar,R,6
0,0,0,0,0,153,Edmonton,2012,Cornell University [ECAC],John McCarron,F,6
0,0,0,0,0,154,Montreal,2012,MODO Hockey Ornskoldsvik [SEL],Erik Nystrom,L,6
0,0,0,0,0,155,NY Islanders,2012,Niagara IceDogs [OHL],Jesse Graham,D,6
56,43,253,44,99,156,Toronto,2012,Erie Otters [OHL],Connor Brown,R,6
